,parent,child,group,flag,predicted_labels
7239,relativity,general_relativity,364,True,True
7240,relativity,special_relativity,364,True,True
7241,scientific_theory,steady_state_theory,364,True,True
7242,scientific_theory,supersymmetry,364,True,True
7243,scientific_theory,theory_of_dissociation,364,True,True
7244,scientific_theory,theory_of_evolution,364,True,True
7245,theory_of_evolution,Darwinism,364,True,True
7246,Darwinism,neo-Darwinism,364,True,False
7247,theory_of_evolution,Lamarckism,364,True,True
7248,Lamarckism,Neo-Lamarckism,364,True,False
7249,theory_of_evolution,punctuated_equilibrium,364,True,True
7250,scientific_theory,theory_of_gravitation,364,True,True
7251,scientific_theory,theory_of_indicators,364,True,True
7252,scientific_theory,theory_of_inheritance,364,True,True
7253,theory_of_inheritance,Mendelism,364,True,True
7254,scientific_theory,uncertainty_principle,364,True,True
7255,scientific_theory,wave_theory,364,True,True
7256,program,defense_program,365,True,True
7257,program,educational_program,365,True,True
7258,educational_program,academic_program,365,True,True
7259,educational_program,training_program,365,True,True
7260,training_program,biofeedback,365,True,False
7261,training_program,preemployment_training_program,365,True,True
7262,educational_program,vocational_program,365,True,True
7263,program,rehabilitation_program,365,True,True
7264,rehabilitation_program,vocational_rehabilitation_program,365,True,True
7265,program,space_program,365,True,True
7266,program,Superfund_program,365,True,True
7267,program,tax_program,365,True,True
7268,program,works_program,365,True,True
7269,value,introject,366,True,True
7270,value,principle,366,True,True
7271,principle,accounting_principle,366,True,True
7272,principle,chivalry,366,True,True
7273,principle,ethic,366,True,True
7274,ethic,Chartism,366,True,True
7275,principle,Hellenism,366,True,True
7276,principle,legal_principle,366,True,True
7277,legal_principle,jus_sanguinis,366,True,True
7278,legal_principle,jus_soli,366,True,True
7279,legal_principle,preemption,366,True,True
7280,legal_principle,relation_back,366,True,True
7281,principle,scruple,366,True,True
7282,visual_percept,eye_candy,367,True,True
7283,visual_percept,field,367,True,False
7284,field,microscopic_field,367,True,True
7285,field,operative_field,367,True,True
7286,visual_percept,sight,367,True,False
7287,visual_percept,view,367,True,False
7288,view,background,367,True,True
7289,view,coast,367,True,True
7290,view,exposure,367,True,True
7291,view,foreground,367,True,True
7292,view,glimpse,367,True,True
7293,view,middle_distance,367,True,True
7294,view,side_view,367,True,True
7295,side_view,profile,367,True,False
7296,view,tableau,367,True,True
7297,visual_percept,visual_field,367,True,False
7298,Christianity,Adventism,368,True,True
7299,Adventism,Seventh-Day_Adventism,368,True,True
7300,Christianity,Albigensianism,368,True,True
7301,Christianity,Catholicism,368,True,True
7302,Catholicism,Eastern_Catholicism,368,True,True
7303,Catholicism,Romanism,368,True,True
7304,Christianity,Donatism,368,True,True
7305,Christianity,Protestantism,368,True,True
7306,Protestantism,Anabaptism,368,True,False
7307,Protestantism,Anglicanism,368,True,True
7308,Anglicanism,Anglo-Catholicism,368,True,True
7309,Protestantism,Arminianism,368,True,True
7310,Protestantism,Baptistic_doctrine,368,True,True
7311,Protestantism,Calvinism,368,True,True
7312,Protestantism,Christian_Science,368,True,True
7313,Protestantism,Congregationalism,368,True,True
7314,Protestantism,evangelicalism,368,True,True
7315,evangelicalism,revivalism,368,True,False
7316,Protestantism,fundamentalism,368,True,True
7317,Protestantism,Lutheranism,368,True,True
7318,Protestantism,Mennonitism,368,True,True
7319,Protestantism,Methodism,368,True,True
7320,Protestantism,Mormonism,368,True,True
7321,Protestantism,pentecostalism,368,True,True
7322,Protestantism,predestinarianism,368,True,True
7323,Protestantism,Presbyterianism,368,True,True
7324,Protestantism,Puritanism,368,True,True
7325,Protestantism,Trinitarianism,368,True,True
7326,Protestantism,Unitarianism,368,True,True
7327,Protestantism,Wesleyanism,368,True,True
7328,Christianity,Tractarianism,368,True,True
7329,partiality,anthropocentrism,369,True,True
7330,partiality,bias,369,True,False
7331,bias,experimenter_bias,369,True,True
7332,bias,homophobia,369,True,True
7333,bias,irrational_hostility,369,True,True
7334,bias,Islamophobia,369,True,True
7335,bias,racism,369,True,True
7336,racism,anti-Semitism,369,True,True
7337,racism,white_supremacy,369,True,True
7338,bias,taboo,369,True,True
7339,bias,tendentiousness,369,True,True
7340,partiality,ethnocentrism,369,True,True
7341,partiality,Eurocentrism,369,True,True
7342,partiality,sectionalism,369,True,True
7343,partiality,tilt,369,True,False
7344,partiality,unfairness,369,True,True
7345,philosophical_doctrine,aesthetic,370,True,True
7346,philosophical_doctrine,Aristotelianism,370,True,True
7347,philosophical_doctrine,conceptualism,370,True,True
7348,philosophical_doctrine,Confucianism,370,True,True
7349,philosophical_doctrine,deconstruction,370,True,True
7350,philosophical_doctrine,determinism,370,True,True
7351,determinism,fatalism,370,True,False
7352,philosophical_doctrine,empiricism,370,True,True
7353,empiricism,British_empiricism,370,True,True
7354,empiricism,experimentalism,370,True,False
7355,empiricism,positivism,370,True,False
7356,positivism,Comtism,370,True,False
7357,philosophical_doctrine,environmentalism,370,True,True
7358,philosophical_doctrine,existentialism,370,True,True
7359,philosophical_doctrine,formalism,370,True,True
7360,philosophical_doctrine,hereditarianism,370,True,True
7361,philosophical_doctrine,idealism,370,True,True
7362,philosophical_doctrine,intuitionism,370,True,True
7363,philosophical_doctrine,logicism,370,True,True
7364,philosophical_doctrine,materialism,370,True,True
7365,materialism,dialectical_materialism,370,True,False
7366,philosophical_doctrine,mechanism,370,True,True
7367,philosophical_doctrine,mentalism,370,True,True
7368,philosophical_doctrine,nativism,370,True,True
7369,philosophical_doctrine,naturalism,370,True,True
7370,philosophical_doctrine,Neoplatonism,370,True,True
7371,philosophical_doctrine,nominalism,370,True,True
7372,philosophical_doctrine,operationalism,370,True,True
7373,philosophical_doctrine,Platonism,370,True,True
7374,philosophical_doctrine,pragmatism,370,True,True
7375,pragmatism,instrumentalism,370,True,False
7376,philosophical_doctrine,probabilism,370,True,True
7377,philosophical_doctrine,rationalism,370,True,True
7378,philosophical_doctrine,realism,370,True,True
7379,philosophical_doctrine,relativism,370,True,True
7380,philosophical_doctrine,Scholasticism,370,True,True
7381,philosophical_doctrine,semiotics,370,True,True
7382,philosophical_doctrine,sensualism,370,True,True
7383,philosophical_doctrine,solipsism,370,True,True
7384,philosophical_doctrine,Stoicism,370,True,True
7385,philosophical_doctrine,subjectivism,370,True,True
7386,philosophical_doctrine,Taoism,370,True,True
7387,philosophical_doctrine,teleology,370,True,True
7388,philosophical_doctrine,traditionalism,370,True,True
7389,philosophical_doctrine,vitalism,370,True,True
7390,supernaturalism,exorcism,371,True,False
7391,supernaturalism,magic,371,True,False
7392,magic,conjuring,371,True,True
7393,conjuring,evocation,371,True,True
7394,magic,juju,371,True,True
7395,magic,mojo,371,True,True
7396,magic,sorcery,371,True,True
7397,sorcery,diabolism,371,True,True
7398,sorcery,enchantment,371,True,True
7399,sorcery,obiism,371,True,False
7400,sorcery,witchcraft,371,True,True
7401,magic,white_magic,371,True,True
7402,white_magic,theurgy,371,True,False
7403,supernaturalism,occultism,371,True,False
7404,pure_mathematics,algebra,372,True,False
7405,algebra,linear_algebra,372,True,True
7406,algebra,matrix_algebra,372,True,True
7407,algebra,quadratics,372,True,True
7408,algebra,vector_algebra,372,True,True
7409,vector_algebra,decomposition,372,True,False
7410,pure_mathematics,arithmetic,372,True,False
7411,arithmetic,algorism,372,True,True
7412,pure_mathematics,calculus,372,True,False
7413,calculus,analysis,372,True,True
7414,analysis,Fourier_analysis,372,True,True
7415,calculus,calculus_of_variations,372,True,True
7416,calculus,differential_calculus,372,True,True
7417,calculus,integral_calculus,372,True,True
7418,pure_mathematics,geometry,372,True,False
7419,geometry,affine_geometry,372,True,True
7420,geometry,analytic_geometry,372,True,True
7421,geometry,elementary_geometry,372,True,True
7422,geometry,fractal_geometry,372,True,True
7423,geometry,non-Euclidean_geometry,372,True,True
7424,non-Euclidean_geometry,elliptic_geometry,372,True,False
7425,non-Euclidean_geometry,hyperbolic_geometry,372,True,False
7426,geometry,plane_geometry,372,True,True
7427,geometry,projective_geometry,372,True,True
7428,geometry,solid_geometry,372,True,True
7429,geometry,spherical_geometry,372,True,True
7430,pure_mathematics,group_theory,372,True,False
7431,group_theory,Galois_theory,372,True,False
7432,pure_mathematics,metamathematics,372,True,True
7433,pure_mathematics,numerical_analysis,372,True,False
7434,pure_mathematics,set_theory,372,True,False
7435,pure_mathematics,topology,372,True,False
7436,pure_mathematics,trigonometry,372,True,True
7437,trigonometry,spherical_trigonometry,372,True,True
7438,trigonometry,triangulation,372,True,False
7439,statistical_method,least_squares,373,True,True
7440,statistical_method,multivariate_analysis,373,True,True
7441,multivariate_analysis,analysis_of_variance,373,True,False
7442,multivariate_analysis,correlational_analysis,373,True,False
7443,correlational_analysis,factor_analysis,373,True,False
7444,multivariate_analysis,multiple_regression,373,True,False
7445,multiple_regression,multicollinearity,373,True,False
7446,multivariate_analysis,regression_analysis,373,True,False
7447,statistical_method,regression,373,True,True
7448,regression,curvilinear_regression,373,True,True
7449,regression,linear_regression,373,True,True
7450,statistic,average,374,True,True
7451,average,age_norm,374,True,True
7452,average,mean,374,True,True
7453,mean,arithmetic_mean,374,True,True
7454,mean,geometric_mean,374,True,True
7455,mean,harmonic_mean,374,True,True
7456,average,median,374,True,True
7457,average,mode,374,True,True
7458,statistic,demographic,374,True,True
7459,statistic,deviation,374,True,True
7460,deviation,mean_deviation,374,True,True
7461,deviation,outlier,374,True,True
7462,statistic,moment,374,True,True
7463,moment,second_moment,374,True,True
7464,moment,variance,374,True,True
7465,variance,covariance,374,True,True
7466,variance,standard_deviation,374,True,True
7467,statistic,nonparametric_statistic,374,True,True
7468,nonparametric_statistic,Kendall_test,374,True,False
7469,Kendall_test,coefficient_of_concordance,374,True,False
7470,Kendall_test,Kendall_partial_rank_correlation,374,True,False
7471,Kendall_test,tau_coefficient_of_correlation,374,True,False
7472,nonparametric_statistic,phi_coefficient,374,True,False
7473,nonparametric_statistic,rank-order_correlation_coefficient,374,True,False
7474,statistic,parametric_statistic,374,True,True
7475,parametric_statistic,correlation_coefficient,374,True,False
7476,correlation_coefficient,biserial_correlation_coefficient,374,True,False
7477,correlation_coefficient,multiple_correlation_coefficient,374,True,False
7478,correlation_coefficient,product-moment_correlation_coefficient,374,True,True
7479,correlation_coefficient,split-half_correlation,374,True,False
7480,correlation_coefficient,tetrachoric_correlation_coefficient,374,True,False
7481,parametric_statistic,regression_coefficient,374,True,False
7482,statistic,time_series,374,True,True
7483,statistic,vital_statistics,374,True,True
7484,mathematical_statement,equation,375,True,True
7485,equation,biquadratic_equation,375,True,True
7486,equation,differential_equation,375,True,True
7487,differential_equation,Maxwell's_equations,375,True,False
7488,differential_equation,partial_differential_equation,375,True,False
7489,differential_equation,Schrodinger_equation,375,True,False
7490,differential_equation,wave_equation,375,True,False
7491,equation,exponential_equation,375,True,True
7492,equation,linear_equation,375,True,True
7493,equation,quadratic_equation,375,True,True
7494,equation,regression_equation,375,True,True
7495,equation,simultaneous_equations,375,True,True
7496,mathematical_statement,formula,375,True,True
7497,formula,exponential_expression,375,True,True
7498,formula,primitive,375,True,True
7499,formula,sentential_function,375,True,True
7500,chemistry,electrochemistry,376,True,True
7501,chemistry,femtochemistry,376,True,True
7502,chemistry,geochemistry,376,True,True
7503,chemistry,immunochemistry,376,True,True
7504,chemistry,inorganic_chemistry,376,True,True
7505,chemistry,organic_chemistry,376,True,True
7506,organic_chemistry,biochemistry,376,True,True
7507,biochemistry,enzymology,376,True,True
7508,biochemistry,zymology,376,True,True
7509,organic_chemistry,phytochemistry,376,True,True
7510,chemistry,photochemistry,376,True,True
7511,chemistry,physical_chemistry,376,True,True
7512,chemistry,radiochemistry,376,True,True
7513,chemistry,surface_chemistry,376,True,True
7514,chemistry,thermochemistry,376,True,True
7515,anatomy,clinical_anatomy,377,True,True
7516,anatomy,comparative_anatomy,377,True,True
7517,anatomy,developmental_anatomy,377,True,True
7518,anatomy,functional_anatomy,377,True,True
7519,anatomy,gross_anatomy,377,True,True
7520,gross_anatomy,dental_anatomy,377,True,True
7521,anatomy,microscopic_anatomy,377,True,True
7522,microscopic_anatomy,cytology,377,True,True
7523,cytology,cytogenetics,377,True,True
7524,microscopic_anatomy,histology,377,True,True
7525,anatomy,neuroanatomy,377,True,True
7526,anatomy,osteology,377,True,True
7527,anatomy,regional_anatomy,377,True,True
7528,mechanics,aeromechanics,378,True,True
7529,mechanics,classical_mechanics,378,True,True
7530,mechanics,dynamics,378,True,True
7531,dynamics,ballistics,378,True,True
7532,mechanics,fluid_mechanics,378,True,True
7533,fluid_mechanics,hydrodynamics,378,True,False
7534,hydrodynamics,magnetohydrodynamics,378,True,True
7535,fluid_mechanics,hydrostatics,378,True,False
7536,mechanics,kinematics,378,True,True
7537,mechanics,pneumatics,378,True,True
7538,mechanics,statics,378,True,True
7539,geology,economic_geology,379,True,True
7540,economic_geology,mining_geology,379,True,False
7541,economic_geology,petroleum_geology,379,True,False
7542,geology,geophysics,379,True,True
7543,geophysics,geodesy,379,True,True
7544,geophysics,hydrology,379,True,True
7545,geophysics,magnetism,379,True,True
